"","Rental_ID","Rent_Price","No_Bedrooms","No_Bathrooms","Neighborhood","SubMarket","Borough"
"2563",809,2450,1,1,"Midtown East","All Midtown","Manhattan"
"2564",1584,4875,1,1,"Midtown West","All Midtown","Manhattan"
"2565",1082,3680,1,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"2566",1195,9000,2,2,"Midtown West","All Midtown","Manhattan"
"2567",10073,3500,1,1,"Financial District","All Downtown","Manhattan"
"2568",8160,3400,1,1,"Financial District","All Downtown","Manhattan"
"2569",9689,2965,2,2,"Greenwood","South Brooklyn","Brooklyn"
"2570",3558,3600,2,1,"Financial District","All Downtown","Manhattan"
"2571",3971,3200,1,1,"Midtown South","All Midtown","Manhattan"
"2572",6,4000,1,1,"Financial District","All Downtown","Manhattan"
"2573",10502,3060,0,1,"Midtown West","All Midtown","Manhattan"
"2574",2955,2600,3,2,"Bushwick","East Brooklyn","Brooklyn"
"2575",2608,2380,0,1,"Rego Park","Central Queens","Queens"
"2576",6959,2750,1,1,"Greenpoint","North Brooklyn","Brooklyn"
"2577",10920,2650,0,1,"Upper East Side","All Upper East Side","Manhattan"
"2578",2228,3500,3,2,"Washington Heights","All Upper Manhattan","Manhattan"
"2579",722,3577,1,1,"East Village","All Downtown","Manhattan"
"2580",1200,2755,0,1,"Upper West Side","All Upper West Side","Manhattan"
"2581",6477,3525,1,0,"Upper East Side","All Upper East Side","Manhattan"
"2582",2416,8500,2,2,"Greenwich Village","All Downtown","Manhattan"
"2583",5824,1800,0,1,"Brighton Beach","South Brooklyn","Brooklyn"
"2584",4847,3400,1,1,"Midtown East","All Midtown","Manhattan"
"2585",6955,1605,0,1,"Rego Park","Central Queens","Queens"
"2586",7106,12500,2,3,"Upper West Side","All Upper West Side","Manhattan"
"2587",5531,2934,0,1,"Financial District","All Downtown","Manhattan"
"2588",6416,2925,0,1,"Upper West Side","All Upper West Side","Manhattan"
"2589",5525,1475,1,1,"Crown Heights","East Brooklyn","Brooklyn"
"2590",6588,2400,2,1,"Greenpoint","North Brooklyn","Brooklyn"
"2591",4358,3325,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"2592",10471,2300,2,1,"Clinton Hill","Northwest Brooklyn","Brooklyn"
"2593",1134,6500,1,1,"Upper West Side","All Upper West Side","Manhattan"
"2594",663,2856,0,1,"Williamsburg","North Brooklyn","Brooklyn"
"2595",3134,5400,3,2,"Midtown East","All Midtown","Manhattan"
"2596",1431,3500,1,1,"Upper East Side","All Upper East Side","Manhattan"
"2597",8908,2840,1,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"2598",5612,4600,1,1,"Upper West Side","All Upper West Side","Manhattan"
"2599",10397,3199,0,1,"Williamsburg","North Brooklyn","Brooklyn"
"2600",3816,3500,1,1,"East Village","All Downtown","Manhattan"
"2601",8146,2500,1,1,"Upper West Side","All Upper West Side","Manhattan"
"2602",4661,3400,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"2603",6533,1850,1,1,"Inwood","All Upper Manhattan","Manhattan"
"2604",8573,2595,0,1,"East Village","All Downtown","Manhattan"
"2605",201,3900,1,1,"Chelsea","All Downtown","Manhattan"
"2606",2320,3850,1,1,"Midtown","All Midtown","Manhattan"
"2607",6528,3325,1,2,"Financial District","All Downtown","Manhattan"
"2608",833,11750,2,3,"Tribeca","All Downtown","Manhattan"
"2609",9665,2999,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"2610",9797,2769,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"2611",2647,2200,1,1,"Astoria","Northwest Queens","Queens"
"2612",1477,2585,0,1,"Midtown West","All Midtown","Manhattan"
"2613",8963,7000,3,2,"Upper West Side","All Upper West Side","Manhattan"
"2614",4931,2995,1,1,"Upper West Side","All Upper West Side","Manhattan"
"2615",10795,1585,0,1,"Rego Park","Central Queens","Queens"
"2616",8102,2895,0,1,"Upper East Side","All Upper East Side","Manhattan"
"2617",7084,3500,1,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"2618",9976,4190,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"2619",1790,10000,2,2,"Tribeca","All Downtown","Manhattan"
"2620",9980,2999,2,1,"Greenpoint","North Brooklyn","Brooklyn"
"2621",6431,3450,2,1,"Upper West Side","All Upper West Side","Manhattan"
"2622",4766,18000,4,2,"Upper East Side","All Upper East Side","Manhattan"
"2623",10271,3500,1,1,"Battery Park City","All Downtown","Manhattan"
"2624",1444,8000,2,2,"Tribeca","All Downtown","Manhattan"
"2625",3129,2200,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"2626",7338,6200,2,2,"East Village","All Downtown","Manhattan"
"2627",8282,3750,3,2,"Astoria","Northwest Queens","Queens"
"2628",4841,3196,1,1,"East Village","All Downtown","Manhattan"
"2629",9676,5758,2,2,"Upper East Side","All Upper East Side","Manhattan"
"2630",9194,3150,1,1,"Midtown East","All Midtown","Manhattan"
"2631",10867,9500,2,2,"Financial District","All Downtown","Manhattan"
"2632",7830,1750,1,1,"Briarwood","Northeast Queens","Queens"
"2633",2402,5500,1,1,"Midtown","All Midtown","Manhattan"
"2634",3633,2000,1,1,"Elmhurst","Central Queens","Queens"
"2635",7064,8500,2,2,"Midtown","All Midtown","Manhattan"
"2636",6130,2700,0,1,"Upper West Side","All Upper West Side","Manhattan"
"2637",2567,2750,1,1,"Greenpoint","North Brooklyn","Brooklyn"
"2638",9153,2300,1,1,"Upper West Side","All Upper West Side","Manhattan"
"2639",5173,3600,3,1,"Bushwick","East Brooklyn","Brooklyn"
"2640",1005,1900,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"2641",10030,1750,1,1,"Ocean Parkway","South Brooklyn","Brooklyn"
"2642",1210,4250,2,1,"Midtown East","All Midtown","Manhattan"
"2643",10840,3000,3,1,"Astoria","Northwest Queens","Queens"
"2644",6859,2100,2,1,"Sheepshead Bay","South Brooklyn","Brooklyn"
"2645",5541,5882,2,2,"Financial District","All Downtown","Manhattan"
"2646",11330,5500,1,2,"Upper East Side","All Upper East Side","Manhattan"
"2647",2806,3350,1,1,"Midtown East","All Midtown","Manhattan"
"2648",71,6000,1,1,"Upper East Side","All Upper East Side","Manhattan"
"2649",5529,2950,1,1,"Long Island City","Northwest Queens","Queens"
"2650",6989,4100,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"2651",4278,5750,2,2,"Midtown West","All Midtown","Manhattan"
"2652",4994,2300,1,1,"Upper East Side","All Upper East Side","Manhattan"
"2653",11299,3898,1,2,"Lower East Side","All Downtown","Manhattan"
"2654",728,3250,1,1,"Midtown","All Midtown","Manhattan"
"2655",2455,6320,3,3,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"2656",2058,6200,2,2,"Upper East Side","All Upper East Side","Manhattan"
"2657",13,3700,1,1,"Midtown West","All Midtown","Manhattan"
"2658",830,16500,3,3,"Upper West Side","All Upper West Side","Manhattan"
"2659",7790,3200,2,2,"Central Harlem","All Upper Manhattan","Manhattan"
"2660",10221,5000,1,1,"Flatiron","All Downtown","Manhattan"
"2661",11199,3390,2,1,"Crown Heights","East Brooklyn","Brooklyn"
"2662",10017,2300,3,1,"Bay Ridge","South Brooklyn","Brooklyn"
"2663",10960,2125,2,1,"Brighton Beach","South Brooklyn","Brooklyn"
"2664",9456,3784,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"2665",912,6500,2,2,"DUMBO","Northwest Brooklyn","Brooklyn"
"2666",529,1799,0,1,"Upper West Side","All Upper West Side","Manhattan"
"2667",2518,5600,4,2,"Central Harlem","All Upper Manhattan","Manhattan"
"2668",706,3800,1,1,"Midtown West","All Midtown","Manhattan"
"2669",6597,3250,1,1,"Upper West Side","All Upper West Side","Manhattan"
"2670",9781,2000,2,1,"Kensington","South Brooklyn","Brooklyn"
"2671",10773,2400,1,1,"Clinton Hill","Northwest Brooklyn","Brooklyn"
"2672",5588,4500,1,1,"Midtown West","All Midtown","Manhattan"
"2673",6769,3850,0.5,1,"Financial District","All Downtown","Manhattan"
"2674",5272,6800,2,2,"Upper East Side","All Upper East Side","Manhattan"
"2675",3084,2650,0,1,"Midtown East","All Midtown","Manhattan"
"2676",2900,3200,1,1,"Upper West Side","All Upper West Side","Manhattan"
"2677",10225,5039,2,2,"Williamsburg","North Brooklyn","Brooklyn"
"2678",6545,5792,2,1,"Upper West Side","All Upper West Side","Manhattan"
"2679",8480,6495,2,2,"Upper West Side","All Upper West Side","Manhattan"
"2680",9195,1699,1,1,"Washington Heights","All Upper Manhattan","Manhattan"
"2681",5201,3515,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"2682",5289,5000,2,2,"Midtown East","All Midtown","Manhattan"
"2683",7458,3795,2,1,"Financial District","All Downtown","Manhattan"
"2684",2445,3700,1,1,"Midtown West","All Midtown","Manhattan"
"2685",10256,3400,1,1,"Upper East Side","All Upper East Side","Manhattan"
"2686",7980,5250,1,1,"Upper West Side","All Upper West Side","Manhattan"
"2687",10386,4040,1,1,"Upper West Side","All Upper West Side","Manhattan"
"2688",6502,3100,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"2689",2498,1750,1,1,"Astoria","Northwest Queens","Queens"
"2690",72,3250,1,1,"Astoria","Northwest Queens","Queens"
"2691",6610,4350,3,1,"Williamsburg","North Brooklyn","Brooklyn"
"2692",6656,5405,1,1,"DUMBO","Northwest Brooklyn","Brooklyn"
"2693",9158,3700,1,1,"Chelsea","All Downtown","Manhattan"
"2694",7207,5350,1,1,"Flatiron","All Downtown","Manhattan"
"2695",10620,2695,1,1,"Upper East Side","All Upper East Side","Manhattan"
"2696",3593,3195,1.5,2,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"2697",10216,4700,1,1,"Brooklyn Heights","Northwest Brooklyn","Brooklyn"
"2698",3990,3150,1,1,"Upper East Side","All Upper East Side","Manhattan"
"2699",3146,7795,1,1,"Soho","All Downtown","Manhattan"
"2700",2072,3600,1,1,"Midtown East","All Midtown","Manhattan"
"2701",5953,12300,2,2,"Upper East Side","All Upper East Side","Manhattan"
"2702",6568,15000,2,2,"Upper East Side","All Upper East Side","Manhattan"
"2703",10068,1900,1,1,"Astoria","Northwest Queens","Queens"
"2704",266,2500,0,1,"Financial District","All Downtown","Manhattan"
"2705",7814,2995,2,1,"Bushwick","East Brooklyn","Brooklyn"
"2706",5976,2650,0.5,1,"Midtown West","All Midtown","Manhattan"
"2707",6665,5605,2,2,"Midtown East","All Midtown","Manhattan"
"2708",6634,2600,2,1,"Astoria","Northwest Queens","Queens"
"2709",2962,4400,1,1,"Midtown South","All Midtown","Manhattan"
"2710",8530,10995,2,2,"Midtown East","All Midtown","Manhattan"
"2711",9806,3450,1.5,1,"Midtown East","All Midtown","Manhattan"
"2712",8883,3675,0,1,"Battery Park City","All Downtown","Manhattan"
"2713",2725,7495,3,2,"Upper West Side","All Upper West Side","Manhattan"
"2714",10999,3755,1,1,"Financial District","All Downtown","Manhattan"
"2715",6834,2200,0,1,"Long Island City","Northwest Queens","Queens"
"2716",9652,3600,0,1,"Midtown West","All Midtown","Manhattan"
"2717",6961,5000,2,2,"Upper East Side","All Upper East Side","Manhattan"
"2718",5909,3995,0,1,"East Village","All Downtown","Manhattan"
"2719",1668,11000,2,2,"Upper East Side","All Upper East Side","Manhattan"
"2720",1905,2350,1,1,"DUMBO","Northwest Brooklyn","Brooklyn"
"2721",6608,4095,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"2722",1215,3600,1,1,"Gramercy Park","All Downtown","Manhattan"
"2723",852,15000,3,3,"Upper East Side","All Upper East Side","Manhattan"
"2724",1217,3950,1,1,"Midtown East","All Midtown","Manhattan"
"2725",10130,6300,1,2,"Chelsea","All Downtown","Manhattan"
"2726",8166,2800,1,1,"Astoria","Northwest Queens","Queens"
"2727",1703,4100,1,1,"East Village","All Downtown","Manhattan"
"2728",10715,3000,1,1,"Midtown East","All Midtown","Manhattan"
"2729",87,14500,4,3,"Upper East Side","All Upper East Side","Manhattan"
"2730",6984,4350,3,1,"Williamsburg","North Brooklyn","Brooklyn"
"2731",1332,5450,2,2,"Financial District","All Downtown","Manhattan"
"2732",7561,4900,2,1,"Soho","All Downtown","Manhattan"
"2733",3554,9000,2,2,"Chelsea","All Downtown","Manhattan"
"2734",5457,3600,2,1,"Astoria","Northwest Queens","Queens"
"2735",4314,1975,1,1,"Rego Park","Central Queens","Queens"
"2736",3389,3513,0,1,"Flatiron","All Downtown","Manhattan"
"2737",497,3500,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"2738",9863,8195,3,2,"Upper West Side","All Upper West Side","Manhattan"
"2739",7351,2250,2,1,"Flushing","Northeast Queens","Queens"
"2740",6138,3275,1,1,"Upper West Side","All Upper West Side","Manhattan"
"2741",1518,4400,1,1,"Midtown West","All Midtown","Manhattan"
"2742",2673,4405,1,1,"Tribeca","All Downtown","Manhattan"
"2743",9886,3200,1,1,"Midtown West","All Midtown","Manhattan"
"2744",831,4700,1,1,"Financial District","All Downtown","Manhattan"
"2745",10720,5100,3,2,"Williamsburg","North Brooklyn","Brooklyn"
"2746",4282,7000,1,2,"Flatiron","All Downtown","Manhattan"
"2747",3759,8250,2,2,"Upper East Side","All Upper East Side","Manhattan"
"2748",7961,4700,2,2,"Battery Park City","All Downtown","Manhattan"
"2749",9183,2300,2,1,"Hamilton Heights","All Upper Manhattan","Manhattan"
"2750",5848,2300,2,1,"Upper East Side","All Upper East Side","Manhattan"
"2751",9427,2295,1,1,"Astoria","Northwest Queens","Queens"
"2752",7462,2600,0,1,"Midtown West","All Midtown","Manhattan"
"2753",8901,11750,2,2,"Battery Park City","All Downtown","Manhattan"
"2754",11258,2950,1,1,"Roosevelt Island","All Upper East Side","Manhattan"
"2755",5414,7495,3,2,"Central Harlem","All Upper Manhattan","Manhattan"
"2756",7082,3350,0,1,"Financial District","All Downtown","Manhattan"
"2757",4648,6600,2,2,"Battery Park City","All Downtown","Manhattan"
"2758",1003,5425,2,2,"Financial District","All Downtown","Manhattan"
"2759",5049,2650,0,1,"DUMBO","Northwest Brooklyn","Brooklyn"
"2760",11250,3400,1,1,"Lower East Side","All Downtown","Manhattan"
"2761",4635,3299,0,1,"Upper West Side","All Upper West Side","Manhattan"
"2762",271,3650,0,1,"Financial District","All Downtown","Manhattan"
"2763",6429,3134,0,1,"Flatiron","All Downtown","Manhattan"
"2764",6998,2750,2,1,"East Harlem","All Upper Manhattan","Manhattan"
"2765",2796,3000,1,1,"Upper West Side","All Upper West Side","Manhattan"
"2766",6994,1575,1,1,"Coney Island","South Brooklyn","Brooklyn"
"2767",8484,1800,1,1,"Sunset Park","South Brooklyn","Brooklyn"
"2768",9175,2300,0,1,"East Village","All Downtown","Manhattan"
"2769",4038,4850,1,1,"Midtown West","All Midtown","Manhattan"
"2770",2905,4900,1,1,"Financial District","All Downtown","Manhattan"
"2771",1665,19000,2,2,"Midtown","All Midtown","Manhattan"
"2772",2551,2300,1,1,"Washington Heights","All Upper Manhattan","Manhattan"
"2773",4657,4583,4,2,"Williamsburg","North Brooklyn","Brooklyn"
"2774",9634,1725,1,1,"Astoria","Northwest Queens","Queens"
"2775",2665,1949,0,1,"East Village","All Downtown","Manhattan"
"2776",4043,2850,2,1,"East Harlem","All Upper Manhattan","Manhattan"
"2777",5305,3800,0,1,"Midtown South","All Midtown","Manhattan"
"2778",4114,2950,1,1,"Upper West Side","All Upper West Side","Manhattan"
"2779",5578,3000,1,1,"Long Island City","Northwest Queens","Queens"
"2780",8145,2300,0,1,"Morningside Heights","All Upper Manhattan","Manhattan"
"2781",10764,5800,2,2,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"2782",4196,4800,2,2,"Midtown East","All Midtown","Manhattan"
"2783",4345,3742,1,1,"Midtown West","All Midtown","Manhattan"
"2784",8372,2900,0,1,"Midtown East","All Midtown","Manhattan"
"2785",7929,4000,1,1,"Tribeca","All Downtown","Manhattan"
"2786",961,4195,1,1,"Upper West Side","All Upper West Side","Manhattan"
"2787",262,3995,2,1,"Midtown West","All Midtown","Manhattan"
"2788",2465,4405,1,1,"Chelsea","All Downtown","Manhattan"
"2789",5073,2149,1,1,"Coney Island","South Brooklyn","Brooklyn"
"2790",752,3295,0,1,"Gramercy Park","All Downtown","Manhattan"
"2791",11160,1800,1,1,"Kensington","South Brooklyn","Brooklyn"
"2792",4229,3345,2,1,"Chelsea","All Downtown","Manhattan"
"2793",667,4495,2,2,"Financial District","All Downtown","Manhattan"
"2794",774,4995,2,2,"Financial District","All Downtown","Manhattan"
"2795",4830,5200,3,2,"Park Slope","Prospect Park","Brooklyn"
"2796",3982,11750,2,2,"Upper East Side","All Upper East Side","Manhattan"
"2797",6424,2475,0,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"2798",7505,2269,1,1,"Upper East Side","All Upper East Side","Manhattan"
"2799",4704,3675,1,1,"East Village","All Downtown","Manhattan"
"2800",7960,4900,1,1,"Midtown","All Midtown","Manhattan"
"2801",6198,2695,1,1,"East Village","All Downtown","Manhattan"
"2802",1430,4600,2,2,"Midtown East","All Midtown","Manhattan"
"2803",9262,2999,0,1,"Williamsburg","North Brooklyn","Brooklyn"
"2804",1157,4600,1,1,"Financial District","All Downtown","Manhattan"
"2805",1410,4000,1,1,"Midtown East","All Midtown","Manhattan"
"2806",8043,1700,0,1,"Midtown West","All Midtown","Manhattan"
"2807",2754,3200,2,1,"Midtown East","All Midtown","Manhattan"
"2808",4652,3800,1,1,"Midtown East","All Midtown","Manhattan"
"2809",9276,3800,0,1,"Gramercy Park","All Downtown","Manhattan"
"2810",11043,1800,1,1,"Crown Heights","East Brooklyn","Brooklyn"
"2811",2071,7995,2,2,"Midtown East","All Midtown","Manhattan"
"2812",5591,3500,1,1,"Chelsea","All Downtown","Manhattan"
"2813",424,12495,3,3,"Upper West Side","All Upper West Side","Manhattan"
"2814",6558,2875,0,1,"Williamsburg","North Brooklyn","Brooklyn"
"2815",8884,8800,2,2,"Battery Park City","All Downtown","Manhattan"
"2816",8254,2995,1,1,"Upper East Side","All Upper East Side","Manhattan"
"2817",6630,5850,2,2,"Midtown East","All Midtown","Manhattan"
"2818",10553,3500,2,1,"Midtown East","All Midtown","Manhattan"
"2819",1354,9500,2,2,"Chelsea","All Downtown","Manhattan"
"2820",8188,11225,3.5,3,"Midtown","All Midtown","Manhattan"
"2821",259,5950,2,2,"Central Park South","All Midtown","Manhattan"
"2822",5229,4072,1,1,"Flatiron","All Downtown","Manhattan"
"2823",11001,3295,1,1,"Upper East Side","All Upper East Side","Manhattan"
"2824",9335,4100,2.5,2,"Greenpoint","North Brooklyn","Brooklyn"
"2825",6297,1825,1,1,"Bay Ridge","South Brooklyn","Brooklyn"
"2826",3761,2950,0,1,"Financial District","All Downtown","Manhattan"
"2827",4591,7500,2,2,"Upper West Side","All Upper West Side","Manhattan"
"2828",7171,4955,2,2,"Battery Park City","All Downtown","Manhattan"
"2829",1568,3150,2,2,"Manhattan Beach","South Brooklyn","Brooklyn"
"2830",1821,6250,3,3,"Clinton Hill","Northwest Brooklyn","Brooklyn"
"2831",2573,4135,1,1,"Chelsea","All Downtown","Manhattan"
"2832",6376,2995,3,1,"Washington Heights","All Upper Manhattan","Manhattan"
"2833",6401,1850,1,1,"Astoria","Northwest Queens","Queens"
"2834",1314,4000,1,1,"Midtown","All Midtown","Manhattan"
"2835",1675,2000,0,1,"Midtown East","All Midtown","Manhattan"
"2836",4364,3485,2,1,"Crown Heights","East Brooklyn","Brooklyn"
"2837",59,7145,1,2,"Chelsea","All Downtown","Manhattan"
"2838",4561,3900,0,1,"Flatiron","All Downtown","Manhattan"
"2839",9678,5714,2,2,"Upper East Side","All Upper East Side","Manhattan"
"2840",5144,3190,1,1,"East Village","All Downtown","Manhattan"
"2841",10052,1600,1,1,"Washington Heights","All Upper Manhattan","Manhattan"
"2842",8614,3530,1,1,"Midtown West","All Midtown","Manhattan"
"2843",4567,3600,2,1,"Financial District","All Downtown","Manhattan"
"2844",9878,2575,1,1,"Astoria","Northwest Queens","Queens"
"2845",708,8000,3,3,"Flushing","Northeast Queens","Queens"
"2846",2219,3095,1,1,"Upper East Side","All Upper East Side","Manhattan"
"2847",7781,2600,0.5,1,"Midtown West","All Midtown","Manhattan"
"2848",11304,3000,0,1,"Chelsea","All Downtown","Manhattan"
"2849",1647,5495,2,2,"Upper West Side","All Upper West Side","Manhattan"
"2850",7734,4325,1,1,"Flatiron","All Downtown","Manhattan"
"2851",5159,2450,2,1,"Central Harlem","All Upper Manhattan","Manhattan"
"2852",2611,2400,0,1,"Midtown East","All Midtown","Manhattan"
"2853",2149,2300,1,1,"Red Hook","Northwest Brooklyn","Brooklyn"
"2854",3101,3100,1,1,"Fort Greene","Northwest Brooklyn","Brooklyn"
"2855",7955,7295,4,2,"Soho","All Downtown","Manhattan"
"2856",4558,2175,2,2,"Forest Hills","Central Queens","Queens"
"2857",7787,2950,2,1,"Jackson Heights","Central Queens","Queens"
"2858",5378,2485,1,1,"Astoria","Northwest Queens","Queens"
"2859",3210,3895,1,1,"Upper East Side","All Upper East Side","Manhattan"
